  dataset        a        v       t0      st0  penalty      fit     time   method
 subj_370_trials_60   1.2162   4.3705   0.3402   0.0948   0.0000 -68.2389   0.0720       ML
 subj_371_trials_10   1.4668   0.5451   0.3216   0.0000   0.0000   8.9096   0.0070       ML
 subj_371_trials_20   1.3508   4.0236   0.2940   0.0000   0.0000 -21.7809   0.0120       ML
 subj_371_trials_30   0.5226   1.2960   0.3092   0.0000   0.0000 -35.3574   0.0170       ML
 subj_371_trials_40   1.7801   0.9373   0.3051   0.0004   0.0000  35.1986   0.0510       ML
 subj_371_trials_50   1.8772   1.1531   0.3039   0.0003   0.0000  36.7824   0.0470       ML
 subj_371_trials_60   0.6914   3.4048   0.3047   0.0000   0.0000 -81.1121   0.0340       ML
 subj_372_trials_10   1.0729   1.8999   0.3077   0.0000   0.0000  -2.9769   0.0060       ML
 subj_372_trials_20   1.0929   3.8625   0.3035   0.0001   0.0000 -23.4382   0.0120       ML
 subj_372_trials_30   1.2198   4.0849   0.3556   0.1637   0.0000 -26.8598   0.0640       ML
 subj_372_trials_40   1.3824   3.9271   0.2986   0.0001   0.0000 -41.7599   0.0250       ML
 subj_372_trials_50   1.0123   2.7008   0.2984   0.0001   0.0000 -38.1362   0.0380       ML
 subj_372_trials_60   1.1233   3.4301   0.3202   0.0001   0.0000 -59.5338   0.0340       ML
 subj_373_trials_10   1.2057   4.9511   0.3293   0.0000   0.0000 -14.4116   0.0060       ML
 subj_373_trials_20   0.5899   0.0024   0.3044   0.0000   0.0000 -16.0930   0.0100       ML
 subj_373_trials_30   1.5286   2.2200   0.3148   0.1540   0.0000  -3.8243   0.0610       ML
 subj_373_trials_40   1.3679   3.9702   0.2986   0.0001   0.0000 -42.6164   0.0240       ML
 subj_373_trials_50   1.6133   2.1575   0.2834   0.0001   0.0000  -6.4975   0.0290       ML
 subj_373_trials_60   0.7234   2.7832   0.3018   0.0000   0.0000 -66.3083   0.0370       ML
 subj_374_trials_10   1.1535   0.6970   0.3134   0.0006   0.0000   4.1093   0.0060       ML
 subj_374_trials_20   1.3678   3.3518   0.3348   0.1136   0.0000 -14.9234   0.0320       ML
 subj_374_trials_30   1.1470   2.8588   0.3403   0.1648   0.0000 -16.3181   0.0590       ML
 subj_374_trials_40   1.0575   3.4365   0.3339   0.1280   0.0000 -33.9472   0.0750       ML
 subj_374_trials_50   1.2317   2.5568   0.3441   0.1547   0.0000 -20.4641   0.0900       ML
 subj_374_trials_60   1.1009   3.0077   0.3536   0.1734   0.0000 -35.4213   0.1240       ML
 subj_375_trials_10   1.7976   4.6568   0.3077   0.0001   0.0000 -10.9969   0.0090       ML
 subj_375_trials_20   0.9977   2.7872   0.3010   0.0000   0.0000 -16.0435   0.0140       ML
 subj_375_trials_30   1.1615   2.9119   0.3371   0.1386   0.0000 -18.4786   0.0700       ML
 subj_375_trials_40   1.1277   4.6835   0.3430   0.1362   0.0000 -44.9775   0.0690       ML
 subj_375_trials_50   1.0630   2.2550   0.2993   0.0001   0.0000 -25.5097   0.0330       ML
 subj_375_trials_60   0.6077   3.9569   0.3007   0.0000   0.0000 -98.3985   0.0330       ML
 subj_376_trials_10   1.4939   7.2941   0.2965   0.0686   0.0000 -16.8081   0.0130       ML
 subj_376_trials_20   1.5030   3.4997   0.2960   0.0000   0.0000 -16.6491   0.0120       ML
 subj_376_trials_30   0.6491   1.0436   0.3142   0.0000   0.0000 -22.3476   0.0170       ML
 subj_376_trials_40   0.5985   0.9977   0.3057   0.0001   0.0000 -34.8001   0.0210       ML
 subj_376_trials_50   0.6933   1.3225   0.3058   0.0000   0.0000 -34.1413   0.0270       ML
 subj_376_trials_60   1.1424   0.9327   0.3138   0.0000   0.0000  15.5491   0.0430       ML
 subj_377_trials_10   1.1641   1.8657   0.4041   0.3392   0.0000   1.0602   0.0350       ML
 subj_377_trials_20   1.1333   0.9270   0.3200   0.0001   0.0000   5.3241   0.0120       ML
 subj_377_trials_30   0.7795   1.9899   0.3071   0.0000   0.0000 -21.4878   0.0170       ML
 subj_377_trials_40   1.5907   1.7550   0.3024   0.0000   0.0000   4.9608   0.0280       ML
 subj_377_trials_50   1.3612   2.3197   0.3458   0.1684   0.0000 -11.6304   0.1120       ML
 subj_377_trials_60   0.5761   4.0854   0.3033   0.0000   0.0000 -102.9989   0.0290       ML
 subj_378_trials_10   0.9408   0.4088   0.3109   0.0001   0.0000   1.0704   0.0100       ML
 subj_378_trials_20   0.9317   3.1563   0.3747   0.2045   0.0000 -13.2639   0.0500       ML
 subj_378_trials_30   1.4931   1.0392   0.3258   0.0003   0.0000  17.4897   0.0200       ML
 subj_378_trials_40   1.1764   1.4180   0.3022   0.0001   0.0000   2.0780   0.0260       ML
 subj_378_trials_50   1.4263   2.6136   0.3346   0.0000   0.0000 -23.4897   0.0380       ML
 subj_378_trials_60   0.9393   3.6460   0.3170   0.0317   0.0000 -69.9386   0.0580       ML
 subj_379_trials_10   1.5187   0.5272   0.3232   0.0000   0.0000   9.6025   0.0080       ML
 subj_379_trials_20   0.7931   3.7340   0.3065   0.0001   0.0000 -27.0966   0.0100       ML
 subj_379_trials_30   2.0350   2.8062   0.2814   0.0003   0.0000 -10.1147   0.0260       ML
 subj_379_trials_40   1.7301   0.7762   0.3110   0.0002   0.0000  38.8132   0.0320       ML
 subj_379_trials_50   1.5029   0.8894   0.3196   0.0002   0.0000  34.8338   0.0380       ML
 subj_379_trials_60   0.9880   1.0777   0.3104   0.0001   0.0000  -1.8609   0.0330       ML
 subj_37_trials_10   1.5572   0.5135   0.3243   0.0004   0.0000  10.1050   0.0090       ML
 subj_37_trials_20   0.9797   0.0002   0.3125   0.0001   0.0000   4.3004   0.0180       ML
 subj_37_trials_30   1.2871   4.8419   0.2954   0.0001   0.0000 -41.0536   0.0140       ML
 subj_37_trials_40   0.6009   0.6491   0.3048   0.0000   0.0000 -32.4082   0.0210       ML
 subj_37_trials_50   1.7154   3.5005   0.2976   0.0000   0.0000 -37.4099   0.0370       ML
 subj_37_trials_60   1.3872   2.4384   0.3515   0.1720   0.0000 -16.8565   0.1240       ML
 subj_380_trials_10   1.2411   4.5129   0.3255   0.0001   0.0000 -12.9880   0.0070       ML
 subj_380_trials_20   0.6114   2.6968   0.3038   0.0000   0.0000 -24.7767   0.0110       ML
 subj_380_trials_30   1.1391   4.1942   0.3359   0.0891   0.0000 -34.3712   0.0430       ML
 subj_380_trials_40   1.0943   0.9637   0.3153   0.0001   0.0000   7.5579   0.0290       ML
 subj_380_trials_50   1.8193   1.0520   0.3159   0.0007   0.0000  40.2620   0.0340       ML
 subj_380_trials_60   1.8610   1.2934   0.3065   0.0003   0.0000  35.8847   0.0580       ML
 subj_381_trials_10   2.0581   4.0677   0.3101   0.0000   0.0000  -8.2899   0.0080       ML
 subj_381_trials_20   0.5001   5.7812   0.3246   0.0697   0.0000 -36.0734   0.0240       ML
 subj_381_trials_30   0.6413   1.0550   0.3139   0.0000   0.0000 -23.0590   0.0140       ML
 subj_381_trials_40   1.4884   0.9028   0.3082   0.0000   0.0000  26.7761   0.0350       ML
 subj_381_trials_50   1.1497   3.2434   0.3225   0.0000   0.0000 -45.0609   0.0360       ML
 subj_381_trials_60   1.0640   3.9685   0.3136   0.0000   0.0000 -73.3660   0.0470       ML
 subj_382_trials_10   1.7060   3.5454   0.3599   0.0000   0.0000  -7.6524   0.0100       ML
 subj_382_trials_20   1.1682   4.2534   0.3603   0.1594   0.0000 -19.7088   0.0410       ML
 subj_382_trials_30   1.1640   4.3812   0.3064   0.0001   0.0000 -39.1005   0.0160       ML
 subj_382_trials_40   1.1001   4.6052   0.3454   0.1394   0.0000 -44.1604   0.0710       ML
 subj_382_trials_50   1.2344   5.0350   0.2980   0.0000   0.0000 -72.4860   0.0240       ML
 subj_382_trials_60   0.8442   1.1636   0.3080   0.0001   0.0000 -18.8686   0.0340       ML
 subj_383_trials_10   0.8914   2.4363   0.3610   0.1989   0.0000  -4.2794   0.0270       ML
 subj_383_trials_20   0.6909   4.1670   0.3451   0.1247   0.0000 -23.5777   0.0340       ML
 subj_383_trials_30   0.5968   0.4333   0.3106   0.0000   0.0000 -24.4955   0.0170       ML
 subj_383_trials_40   1.2120   1.1078   0.3054   0.0002   0.0000  10.3503   0.0270       ML
 subj_383_trials_50   0.8286   4.5906   0.3179   0.0713   0.0000 -70.4061   0.0600       ML
 subj_383_trials_60   1.0304   4.1452   0.3066   0.0000   0.0000 -78.3204   0.0360       ML
 subj_384_trials_10   0.7540   1.0602   0.3057   0.0000   0.0000  -4.3994   0.0050       ML
 subj_384_trials_20   1.3944   3.9003   0.2935   0.0000   0.0000 -20.5294   0.0120       ML
 subj_384_trials_30   0.7814   1.2618   0.3189   0.0000   0.0000 -14.2123   0.0180       ML
 subj_384_trials_40   1.0018   0.5963   0.3160   0.0001   0.0000   6.4126   0.0220       ML
 subj_384_trials_50   1.2609   4.6244   0.3638   0.1593   0.0000 -51.8477   0.0990       ML
 subj_384_trials_60   0.8812   1.5188   0.3065   0.0001   0.0000 -22.4124   0.0410       ML
 subj_385_trials_10   1.4245   4.1902   0.3408   0.0001   0.0000 -11.0768   0.0070       ML
 subj_385_trials_20   0.9947   6.1398   0.3358   0.0965   0.0000 -31.1945   0.0310       ML
 subj_385_trials_30   0.7919   4.1398   0.3192   0.0787   0.0000 -38.5362   0.0340       ML
 subj_385_trials_40   1.0581   5.1375   0.3508   0.1199   0.0000 -52.1056   0.0620       ML
 subj_385_trials_50   1.6477   4.2725   0.2834   0.0000   0.0000 -51.9468   0.0830       ML
 subj_385_trials_60   0.5994   3.9249   0.3036   0.0000   0.0000 -98.1890   0.0290       ML
 subj_386_trials_10   1.1507   5.2606   0.3272   0.0000   0.0000 -15.5394   0.0050       ML
 subj_386_trials_20   0.6660   0.5883   0.3089   0.0001   0.0000 -12.0878   0.0100       ML
 subj_386_trials_30   0.6951   1.4182   0.3149   0.0000   0.0000 -21.2432   0.0200       ML
 subj_386_trials_40   0.8972   3.5908   0.2930   0.0000   0.0000 -47.9515   0.0190       ML
 subj_386_trials_50   0.6073   5.0042   0.3013   0.0000   0.0000 -95.5325   0.0230       ML
 subj_386_trials_60   0.6121   0.8652   0.3043   0.0000   0.0000 -48.8530   0.0340       ML
 subj_387_trials_10   1.5243   0.8475   0.3138   0.0001   0.0000   7.7555   0.0090       ML
 subj_387_trials_20   0.7449   0.5234   0.3112   0.0000   0.0000  -7.6115   0.0110       ML
 subj_387_trials_30   0.6515   1.0358   0.3143   0.0001   0.0000 -22.1357   0.0160       ML
 subj_387_trials_40   1.1380   3.1220   0.3498   0.1181   0.0000 -28.7865   0.0690       ML
 subj_387_trials_50   1.2468   4.4269   0.3420   0.1505   0.0000 -49.8250   0.1110       ML
 subj_387_trials_60   0.7309   1.3477   0.3060   0.0001   0.0000 -36.1659   0.0300       ML
 subj_388_trials_10   1.4676   3.4072   0.2774   0.0002   0.0000  -8.1319   0.0050       ML
 subj_388_trials_20   1.4226   1.1575   0.3203   0.0000   0.0000   9.0098   0.0170       ML
 subj_388_trials_30   1.5492   3.2926   0.3110   0.0001   0.0000 -21.9528   0.0190       ML
 subj_388_trials_40   1.1981   2.0160   0.3057   0.0001   0.0000 -10.9468   0.0290       ML
 subj_388_trials_50   1.2708   2.4853   0.3399   0.1469   0.0000 -18.5038   0.0960       ML
 subj_388_trials_60   0.7090   2.7985   0.3010   0.0001   0.0000 -67.4119   0.0330       ML
 subj_389_trials_10   1.5624   1.3047   0.3162   0.0004   0.0000   4.5412   0.0110       ML
 subj_389_trials_20   0.8135   3.3246   0.2919   0.0000   0.0000 -23.4709   0.0100       ML
 subj_389_trials_30   1.4564   1.0667   0.3245   0.0002   0.0000  15.9829   0.0280       ML
 subj_389_trials_40   0.8664   0.6892   0.3119   0.0002   0.0000  -5.2127   0.0230       ML
 subj_389_trials_50   1.5435   3.5020   0.2984   0.0000   0.0000 -40.7998   0.0370       ML
 subj_389_trials_60   0.8467   5.0382   0.3049   0.0000   0.0000 -101.8079   0.0290       ML
 subj_38_trials_10   1.0628   0.7511   0.3113   0.0001   0.0000   2.4659   0.0070       ML
 subj_38_trials_20   1.4887   4.1059   0.3799   0.2157   0.0000 -15.0930   0.0580       ML
 subj_38_trials_30   0.5911   2.6256   0.3041   0.0000   0.0000 -38.1052   0.0140       ML
 subj_38_trials_40   0.8059   0.7414   0.3103   0.0000   0.0000 -10.9931   0.0200       ML
 subj_38_trials_50   0.9564   0.9577   0.3110   0.0001   0.0000  -1.9853   0.0310       ML
 subj_38_trials_60   0.8857   4.2826   0.3111   0.0000   0.0000 -86.7063   0.0290       ML
 subj_390_trials_10   1.2713   0.6284   0.3162   0.0005   0.0000   6.0479   0.0050       ML
 subj_390_trials_20   1.3727   3.9590   0.2938   0.0000   0.0000 -21.1346   0.0130       ML
 subj_390_trials_30   1.1848   2.8541   0.3386   0.1444   0.0000 -17.2800   0.0560       ML
 subj_390_trials_40   0.7107   5.0099   0.3182   0.0626   0.0000 -63.8660   0.0420       ML
 subj_390_trials_50   0.7700   4.0805   0.3197   0.0651   0.0000 -66.6068   0.0540       ML
 subj_390_trials_60   0.8781   1.4152   0.3071   0.0001   0.0000 -20.3508   0.0430       ML
 subj_391_trials_10   1.5432   5.4404   0.3055   0.0000   0.0000 -14.0865   0.0060       ML
 subj_391_trials_20   0.6637   0.5874   0.3089   0.0000   0.0000 -12.2253   0.0130       ML
 subj_391_trials_30   1.4773   1.9577   0.2784   0.0002   0.0000  -1.7379   0.0180       ML
 subj_391_trials_40   1.2067   4.1990   0.3546   0.1677   0.0000 -36.7766   0.0800       ML
 subj_391_trials_50   1.2755   3.6618   0.3535   0.0602   0.0000 -48.0343   0.0460       ML
 subj_391_trials_60   1.5685   0.8584   0.3220   0.0001   0.0000  46.2566   0.0450       ML
 subj_392_trials_10   2.2349   3.7692   0.3113   0.0000   0.0000  -6.7219   0.0110       ML
 subj_392_trials_20   1.7501   2.9162   0.2884   0.0001   0.0000  -9.7487   0.0130       ML
 subj_392_trials_30   0.6846   4.7887   0.3144   0.0588   0.0000 -47.2800   0.0310       ML
 subj_392_trials_40   0.6824   5.1488   0.3252   0.0832   0.0000 -61.3046   0.0540       ML
 subj_392_trials_50   1.6153   1.3398   0.3028   0.0001   0.0000  21.7742   0.0460       ML
 subj_392_trials_60   1.5829   1.2711   0.3085   0.0001   0.0000  27.6745   0.0500       ML
 subj_393_trials_10   1.3470   4.4434   0.3383   0.0004   0.0000 -12.2487   0.0060       ML
 subj_393_trials_20   0.6817   4.2385   0.3454   0.1288   0.0000 -23.7248   0.0350       ML
 subj_393_trials_30   0.8855   1.3068   0.3228   0.0002   0.0000  -8.7110   0.0200       ML
 subj_393_trials_40   1.2146   0.4915   0.3235   0.0003   0.0000  21.8424   0.0280       ML
 subj_393_trials_50   1.9887   2.0466   0.3212   0.2135   0.0000   7.6232   0.1150       ML
 subj_393_trials_60   1.2114   2.8256   0.3286   0.0537   0.0000 -39.2887   0.0710       ML
 subj_394_trials_10   0.8768   0.9115   0.3077   0.0001   0.0000  -1.3781   0.0070       ML
 subj_394_trials_20   1.0485   2.7632   0.3920   0.2666   0.0000  -7.5784   0.0580       ML
 subj_394_trials_30   1.1115   2.9895   0.3296   0.1399   0.0000 -19.3399   0.0610       ML
 subj_394_trials_40   1.3750   2.0304   0.3017   0.0000   0.0000  -6.6943   0.0270       ML
 subj_394_trials_50   1.2762   4.2717   0.3572   0.1463   0.0000 -49.2814   0.0890       ML
 subj_394_trials_60   1.1270   2.1327   0.3023   0.0004   0.0000 -24.3152   0.0540       ML
 subj_395_trials_10   1.3785   4.0644   0.3315   0.0000   0.0000 -10.8904   0.0070       ML
 subj_395_trials_20   0.9995   2.7816   0.3010   0.0001   0.0000 -15.9714   0.0140       ML
 subj_395_trials_30   1.0903   0.6207   0.3402   0.0001   0.0000   8.7837   0.0180       ML
 subj_395_trials_40   1.3417   2.8150   0.2940   0.0609   0.0000 -23.1868   0.0470       ML
 subj_395_trials_50   0.7727   1.0646   0.3075   0.0000   0.0000 -21.7197   0.0280       ML
 subj_395_trials_60   0.8120   2.8986   0.3065   0.0000   0.0000 -61.8099   0.0350       ML
 subj_396_trials_10   0.9129   2.2321   0.3056   0.0000   0.0000  -6.2046   0.0060       ML
 subj_396_trials_20   0.9324   5.9890   0.3506   0.1187   0.0000 -29.3159   0.0340       ML
 subj_396_trials_30   1.8092   3.1710   0.2853   0.0000   0.0000 -17.4442   0.0220       ML
 subj_396_trials_40   0.6971   1.5159   0.3062   0.0000   0.0000 -28.5581   0.0200       ML
 subj_396_trials_50   0.7605   3.5941   0.2991   0.0000   0.0000 -66.7234   0.0260       ML
 subj_396_trials_60   1.3187   4.2858   0.3027   0.0001   0.0000 -71.5015   0.0360       ML
 subj_397_trials_10   1.2298   4.9866   0.5198   0.4687   0.0000  -4.2760   0.0490       ML
 subj_397_trials_20   2.0085   2.2649   0.2729   0.0002   0.0000  -1.1469   0.0120       ML
 subj_397_trials_30   0.7492   2.0726   0.3065   0.0001   0.0000 -23.9018   0.0160       ML
 subj_397_trials_40   0.6973   5.1037   0.3175   0.0603   0.0000 -65.3682   0.0400       ML
 subj_397_trials_50   1.2032   3.1003   0.3246   0.0001   0.0000 -40.5337   0.0280       ML
 subj_397_trials_60   0.6360   2.4502   0.3029   0.0000   0.0000 -67.7807   0.0350       ML
 subj_398_trials_10   1.2097   3.6023   0.3014   0.0000   0.0000 -10.1059   0.0050       ML
 subj_398_trials_20   1.3193   0.7952   0.3271   0.0000   0.0000  11.4050   0.0150       ML
 subj_398_trials_30   1.1524   0.5878   0.3449   0.0001   0.0000  12.0971   0.0180       ML
 subj_398_trials_40   1.2587   1.4885   0.3108   0.0000   0.0000   3.4733   0.0260       ML
 subj_398_trials_50   1.2152   4.9384   0.2988   0.0001   0.0000 -71.8390   0.0270       ML
 subj_398_trials_60   1.0688   3.1799   0.3065   0.0534   0.0000 -52.9083   0.0600       ML
 subj_399_trials_10   0.7723   2.6393   0.3040   0.0000   0.0000  -9.5499   0.0060       ML
 subj_399_trials_20   0.6912   4.0226   0.3004   0.0000   0.0000 -30.7282   0.0110       ML
 subj_399_trials_30   1.5272   3.7373   0.2896   0.0001   0.0000 -27.3286   0.0190       ML
 subj_399_trials_40   1.3852   2.5652   0.3737   0.1750   0.0000 -13.0647   0.0820       ML
 subj_399_trials_50   0.7560   4.0204   0.3020   0.0000   0.0000 -73.6293   0.0230       ML
 subj_399_trials_60   1.2982   4.4111   0.3008   0.0001   0.0000 -74.5520   0.0370       ML
 subj_39_trials_10   0.4643   4.6887   0.3156   0.0525   0.0000 -17.5083   0.0100       ML
 subj_39_trials_20   1.6810   2.7022   0.2810   0.0003   0.0000  -8.2512   0.0130       ML
 subj_39_trials_30   1.1121   3.0509   0.3079   0.0816   0.0000 -22.8987   0.0400       ML
 subj_39_trials_40   0.9905   3.6227   0.3279   0.1040   0.0000 -39.4753   0.0640       ML
 subj_39_trials_50   1.9136   2.8264   0.2974   0.0001   0.0000 -19.3465   0.0340       ML
 subj_39_trials_60   0.8160   4.7026   0.3514   0.1109   0.0000 -76.9147   0.0840       ML
 subj_3_trials_10   1.1317   1.8010   0.3085   0.0001   0.0000  -1.9095   0.0060       ML
 subj_3_trials_20   0.8086   3.4392   0.3006   0.0000   0.0000 -24.4509   0.0140       ML
 subj_3_trials_30   1.3230   4.3359   0.2921   0.0000   0.0000 -36.2218   0.0160       ML
 subj_3_trials_40   1.7157   0.7831   0.3109   0.0004   0.0000  38.1668   0.0310       ML
 subj_3_trials_50   1.4183   4.2285   0.2984   0.0001   0.0000 -56.3425   0.0280       ML
 subj_3_trials_60   1.5269   2.2417   0.3454   0.0850   0.0000 -11.5253   0.1020       ML
 subj_400_trials_10   1.0004   0.3839   0.3123   0.0000   0.0000   2.3005   0.0060       ML
 subj_400_trials_20   1.4671   3.5853   0.2963   0.0000   0.0000 -17.6070   0.0110       ML
 subj_400_trials_30   1.8545   2.7514   0.3157   0.0001   0.0000 -11.1684   0.0190       ML
 subj_400_trials_40   1.2309   0.4856   0.3241   0.0001   0.0000  22.8785   0.0220       ML
 subj_400_trials_50   1.2212   4.6503   0.3542   0.1307   0.0000 -56.5031   0.0830       ML
 subj_400_trials_60   0.8644   3.9309   0.3043   0.0351   0.0000 -78.3789   0.0520       ML
 subj_401_trials_10   1.6076   0.4967   0.3260   0.0000   0.0000  10.7454   0.0090       ML
 subj_401_trials_20   1.2588   0.8337   0.3246   0.0002   0.0000   9.5175   0.0160       ML
 subj_401_trials_30   1.6249   3.5290   0.2881   0.0000   0.0000 -23.8748   0.0220       ML
 subj_401_trials_40   1.1281   4.8133   0.2991   0.0000   0.0000 -58.0305   0.0200       ML
 subj_401_trials_50   0.9744   1.6594   0.3047   0.0000   0.0000 -15.4903   0.0290       ML
